shortID,latitude,longitude,Slow,Fast,Rapid
cfcc621c,53.62444,-2.16015,,1,
cfcce062,54.17630,-6.34018,,2,
cfd64589,51.55615,-0.16517,1,,
cfd732e1,53.95571,-1.07500,,2,
cfd73e07,55.67228,-3.77469,,1,
cfda420e,52.59974,-1.08285,,2,
cfdaad01,51.47057,-0.05813,1,,
cfdfddce,52.46360,-1.66224,,2,
cfe43b36,51.45980,-0.07956,1,,
cfe44f1b,52.05704,-1.33181,,,3
cfe492b8,51.44912,-0.14359,1,,
cfe7f960,55.67299,-3.77751,,1,
cfe9cb33,53.38761,-2.59095,,2,
cfe9d263,51.48955,0.06715,,2,
cfea3b6e,51.45757,-0.21348,1,,
cfeedcdd,51.43145,0.03118,1,1,
cff8ef12,52.23160,-1.88052,,,2
cfffacd7,53.57349,-2.44161,,1,
d00097f8,57.59502,-4.42856,,,3
d0034253,51.55645,-0.28834,1,,
d006bce1,54.96132,-1.68504,,1,
d008c4bd,51.51324,-0.18015,1,,
d00b0e19,51.49112,-0.20011,1,,
d00d69aa,51.51935,-0.21897,1,,
d012adcf,53.75074,-2.45942,,2,
d0130949,52.65974,0.16971,,2,
d01345dc,52.50625,-0.64223,,2,
d01ae29d,52.11466,-2.07831,1,1,
d01b5e2f,53.83540,-2.21740,,,2
d01c33be,52.40887,-1.54290,1,,
d029237b,53.59016,-0.69650,,2,
d02c6db8,51.59875,-0.22540,,,2
d02c9f14,51.48821,-0.20791,1,,
d02fbe76,51.52721,-0.09462,1,1,
d0310f46,54.78861,-1.58555,1,,
d032df7c,52.76079,-1.92895,,2,
d03a6470,52.43044,-1.51796,,,3
d0438077,53.23835,-1.42419,,2,
d045762b,51.49576,-0.09707,1,,
d048fe45,52.92361,-1.14557,,2,
d0490bd5,51.49822,-0.21209,1,,
d05312d3,50.37300,-4.13902,,1,
d053411f,54.97676,-1.44676,,,2
d0536786,52.63613,-1.13838,,1,
d054b656,50.82067,-0.33724,1,,
d0581193,51.46988,-0.13705,1,,
d05854f0,51.49480,-0.13024,1,1,
d05a4137,51.47829,-0.38325,1,1,
d05c131b,52.14985,-3.40309,,2,
d0623948,51.52045,-0.15797,1,1,
d0737a77,52.03706,-0.76865,,2,
d073c284,53.54286,-2.11190,,2,
d0755e7d,55.49828,-4.56479,,2,
d075953d,52.52736,-1.98788,,2,
d07833c7,51.29252,-2.49820,,2,
d07eb0b0,50.84474,-0.14710,1,,
d07f1854,55.42375,-2.79182,,,3
d0800ea2,53.65082,-2.63152,,,2
d086bd7c,53.19290,-2.88735,,2,
d088a860,50.80113,-1.89314,,2,
d08e0ea0,51.49382,-0.16037,1,,
d0926038,53.48282,-2.34021,,2,
d092b8f3,51.48380,0.03088,1,,
d0934418,52.39433,-1.50583,1,,
d09842b9,53.77664,-1.54295,,2,
d098f1ac,51.45371,-0.07591,1,,
d09a5bfa,51.47948,-0.25933,1,1,
d09c0b37,51.26541,0.53536,,2,
d0a9137b,51.48946,-0.08268,1,,
d0a93b0b,51.47481,-0.19800,1,,
d0b416a4,51.54975,-0.04529,2,,
d0b4e018,50.82098,-0.54338,,1,2
d0b5d581,52.96690,-1.21780,,2,
d0b6deb5,52.11670,1.34383,,2,
d0bed3a3,51.06476,-0.32306,1,,
d0befce3,51.48325,-0.30579,,1,
d0bf5f47,51.49200,-0.27500,2,,
d0c0067f,53.92812,-3.00866,,2,
d0c1b1d5,51.88045,-0.41936,,2,
d0c3abc0,50.84647,-0.75951,,1,2
d0ca712e,51.88713,-0.51453,,2,
d0ca8a9a,51.47018,-0.13343,,1,
d0cce52c,51.43056,0.05774,1,1,
d0d221c8,53.25380,-1.90319,,,3
d0d69d09,50.83068,-0.13454,,1,
d0dc2b09,51.45474,-2.59893,,2,
d0dc2bf7,51.52532,-0.16361,1,,
d0df5707,51.50978,-0.28952,1,1,
d0e1406e,51.49022,0.02396,,2,
d0e1776c,51.52620,-2.61430,,,2
d0e2dc29,52.82255,1.38294,,2,
d0e3dc7e,51.49558,-0.18493,1,,
d0e77102,52.02548,-0.73821,,2,
d0ed65f8,51.51039,-0.07441,1,1,
d0f2242f,51.47046,-0.17570,1,1,
d0f2e069,51.49850,0.00688,,1,
d0f33608,54.98814,-1.43685,,,3
d0f4d66a,53.57789,-2.09519,,2,
d0fdb100,51.49782,-3.56758,,2,
d10278e3,56.12602,-3.93426,,2,
d1070be6,51.45169,-0.15727,1,,
d10a2208,55.75511,-4.68534,,2,
d10bcc3e,51.28355,1.07470,,2,
d10c3d8e,51.85220,-1.35190,,2,
d1100268,52.32750,0.18363,,2,
d111dec7,53.41734,-2.91405,1,,
d1125511,54.66607,-5.72977,,2,
d1189a6e,52.79240,0.10653,,2,
d118d71b,51.48028,-0.20195,1,,
d11ec591,53.79531,-1.38882,,1,2
d11f1b8c,52.40691,-1.53295,1,,
d121724e,51.41803,-0.29425,1,,
d12173b7,51.54392,-0.00549,1,1,
d122cc8a,51.45303,-0.32073,1,,
d1247139,51.54463,-0.13858,1,,
d124dcdc,53.00369,-1.13959,,2,
d1271974,52.14868,-1.90271,,2,
d1287e4d,52.11195,-2.07484,,6,
d12ba867,51.45412,-0.05972,1,,
d12cfd57,55.02074,-1.50847,1,1,
d12df507,51.49803,-0.23685,1,1,
d130125b,54.97676,-1.61569,,1,
d130c06b,50.77280,0.26771,,2,
d1310788,51.48913,-0.20835,1,,
d1363829,51.48927,-0.20914,1,,
d13d9eea,51.46054,-0.06678,1,,
d13f77e0,51.49982,-0.24500,1,,
d14136bf,53.48156,-2.23044,,,1
d14520fa,52.42529,-1.52145,1,,
d14c453c,52.43022,-1.50140,,1,
d14e9708,51.46652,-0.07468,1,,
d15057c6,51.51441,-0.19061,1,,
d157d577,54.93367,-1.61544,,1,
d1599afc,51.48938,0.01491,2,,
d15fa69a,54.97960,-1.49211,,1,
d16233f3,51.44999,-0.19652,1,,
d1662e45,51.50718,-0.20086,,1,
d1700aff,50.80113,-1.89314,,2,
d1744bbf,54.90293,-1.37500,,1,
d17560b1,51.46066,-0.17634,1,1,
d1762a0e,53.48641,-2.25259,,1,
d178570d,51.43785,-0.89380,,,2
d1789256,52.04102,1.09656,,2,
d17c764a,51.55031,-0.19745,1,,
d17dcaee,51.57757,-0.01751,1,,
d1875486,51.46520,-0.23516,1,,
d189f3f4,51.53693,-0.05205,1,1,
d18e66b0,51.40250,0.01747,,2,
d194a7e6,51.56329,0.04057,1,,
d194f08d,51.48074,-0.06137,1,,
d199cb70,51.16853,-0.18503,,2,
d19f36b3,51.44487,-0.20392,1,1,
d1a2a781,52.26771,0.36784,1,,
d1a84638,51.55500,-0.32867,1,,
d1b48e98,53.78312,-1.07274,,2,
d1b4e06b,51.75234,-0.34013,1,1,
d1b769ae,51.57140,-0.13609,1,1,
d1b8c0f3,51.51816,-0.16310,2,,
d1b93e6b,50.72309,-1.96116,,1,
d1b98f28,51.49276,-0.17021,1,,
d1c0f5c5,51.44115,-0.33415,1,,
d1c5e347,51.48674,-0.22438,1,1,
d1c72128,51.50583,-0.32106,1,,
d1cceb47,53.74522,-1.62388,,,2
d1cd0a8c,51.64955,0.60652,,2,
d1ce6306,52.43192,-1.52485,1,,
d1cfd4f4,51.88582,0.90504,2,,
d1d07e26,51.50816,0.02712,,2,
d1d4c3ee,53.77652,-1.57218,,2,
d1d73e63,53.44426,-2.38442,,1,
d1d79fdf,51.35996,-0.18857,,2,
d1da7fba,51.40956,-0.09245,1,,
d1daf824,53.77784,-1.47994,,2,
d1dd6c8b,51.50562,-0.19317,1,,
d1de5b89,51.52459,-0.19742,1,,
d1e85177,51.59287,0.24559,,2,
d1e94099,51.42423,-0.18824,1,1,
d1e97eac,51.52450,-0.18153,1,,
d1ec8cca,52.62631,1.28923,,2,
d1f2b9b4,52.27387,-0.87547,,2,
d1f57d3e,51.77670,-0.22143,,2,
d1f79aa0,52.12022,-0.49180,1,1,
d1f9d48d,51.51273,-0.23011,1,,
d1fd1d25,51.18774,-2.55013,,2,
d1fe8cec,51.39000,-0.29588,1,,
d200029c,51.49637,-0.06583,1,,
d2011fec,51.39489,-1.32363,1,,
d2071541,52.96000,-1.17540,,,2
d219a74f,51.48445,-0.21049,1,,
d21a2cb4,52.51386,-2.07210,2,,
d21b68ea,54.60051,-3.13804,,2,
d21e57c1,51.46650,-0.10575,1,,
d2202958,51.50299,-0.08382,,2,
d224fb9a,51.52245,-0.22371,1,,
d22595ed,51.52775,-0.18250,2,,
d227309c,55.91113,-4.42794,,2,
d2289811,51.42805,-2.86352,,2,
d22ace3c,51.49898,-0.14841,2,2,
d22f334e,51.47490,-2.72400,,,2
d2352ada,51.48663,-0.18256,1,,
d2353386,51.79384,-1.28354,,,2
d237300c,51.49434,-0.20109,1,,
d23a0a28,54.66338,-1.44644,,2,
d23e2600,50.52175,-4.82346,,2,
d23e2b5f,51.45609,-0.09145,1,1,
d2401bd9,52.05524,-0.69782,,,2
d2480c29,51.72505,-1.20201,1,,
d24fb9e1,54.90962,-1.46852,1,,
d2529ade,51.53295,-0.18880,1,,
d252d79c,53.21831,-1.67223,,1,
d25ae389,51.71596,-4.04184,,2,
d25b3d77,51.50710,-0.13006,1,1,
d25f0531,56.02308,-3.40618,,2,
d2634f43,51.12877,1.31123,,2,
d26490d9,52.30131,-1.90436,,,3
d2677ede,51.54471,-0.05709,,,3
d268b0db,52.29976,-0.68695,,1,
d26dd0f5,51.53073,-0.21111,2,,
d26deb63,52.19246,-2.21600,,2,
d26f0649,51.37659,0.01060,1,1,
d26f85f8,51.26474,-1.08671,,2,
d27121d7,57.14472,-2.09654,,2,
d27760c5,51.50930,-0.15666,2,,
d27930e2,51.54564,-0.00641,,4,
d27d4c6c,53.00152,-1.19570,2,,
d2803a21,51.56422,-0.27543,2,,
d286bd1d,51.49704,0.15462,,,2
d288b477,52.55035,-1.17796,,1,
d2893d9f,50.37315,-4.13599,,2,
d28c5352,51.59848,-1.80960,2,,
d29086e1,51.54987,-0.16877,1,,
d2930e15,51.45634,0.04054,1,1,
d2955742,51.12565,-0.00631,,2,
d2963817,51.48140,-0.04418,,2,
d2974210,51.97800,-0.25500,,2,
d299ab64,51.26295,-1.08317,,3,
d29af8b0,53.69024,-1.63261,,1,2
d29de641,53.46521,-2.93441,,2,
d29ea360,51.48937,-0.28259,1,,
d29ee932,51.52085,-0.14645,1,,
d2a11143,51.49325,-0.25386,1,,
d2a600f2,51.44049,-0.38788,,,2
d2ab86d6,50.84097,-0.13366,1,,
d2ac008a,51.52818,-0.19306,1,,
d2adc3df,51.57637,0.04539,,2,
d2aed53f,50.76980,0.28470,,1,
d2af3318,51.41593,-0.12530,,,2
d2af41e9,53.46646,-2.23757,,1,
d2c5bd21,53.13021,-1.14255,,1,
d2c5c865,51.45510,-2.59958,1,1,
d2d053d3,53.56594,-0.08911,,1,
d2d14a86,51.49868,-0.40699,,2,
d2d5ed7e,51.47084,-0.28900,1,,
d2d68442,53.55041,-2.19622,,1,
d2d786a5,51.67821,-4.13084,,1,2
d2da6ab7,52.05704,-1.33181,,1,2
d2dd0c81,51.98731,-2.16490,,2,
d2e129a5,51.44659,-0.34445,1,,
d2e4c90c,51.49609,-0.09802,1,,
d2eb66f4,51.37395,0.09625,,2,
d2efdc81,52.92921,-1.16390,,2,
d2f385fc,51.69210,-0.41875,,2,
d2fc9bb4,51.49034,-2.68880,,,3
d2fdf120,51.72878,-3.13721,,2,
d30b1cdd,50.90796,-1.41483,,2,
d30cca09,51.47434,-2.55002,,,3
d30dc48a,51.52038,-0.15996,1,,
d312704a,52.57515,-0.24312,,2,
d3165723,51.50925,-0.23045,1,,
d3177d03,51.20516,-1.48157,,2,
d319e5c8,51.45864,-0.11052,1,,
d31a11e0,51.51715,-0.20436,1,,
d31aa739,51.38076,-0.12377,,1,
d31d933c,51.46085,-0.20505,1,,
d32631b4,51.50205,-0.30841,1,1,
d3272a81,51.48835,-0.20761,1,,
d32d0eb0,51.67194,-0.03957,2,,
d332c621,53.37145,-2.72438,,1,
d337961a,55.54632,-2.01484,,1,
d339e701,51.49430,-0.43090,,,2
d33d546b,56.47324,-3.01137,,2,
d34093d2,51.11325,-1.48827,,2,
d3496a9e,51.58418,-0.06975,1,1,
d34b265e,54.94070,-1.60430,,1,
d34bee90,52.42637,-1.45897,,1,
d34c1046,51.64779,-0.13108,,,3
d34f3f49,54.61937,-6.21409,,2,
d34fd5f7,57.48514,-4.22183,,2,
d35161af,51.40614,-0.16646,,1,2
d351e269,51.52702,-0.19496,1,,
d352aee7,52.27084,-1.53521,,1,
d35b05a8,54.63875,-1.69544,2,,
d35d0af0,53.66440,-1.50720,,,2
d36172ee,51.52005,-3.19434,,1,
d368d3ad,52.23938,-0.87225,,2,
d373d853,51.41476,-0.75163,2,,
d3752ddf,55.07011,-3.60658,,1,
d3770e3c,51.45759,-0.07662,1,,
d37a5f29,53.42566,-1.32485,,1,2
d37b7121,51.85051,-0.39758,,2,
d3800f46,51.54127,-0.17662,1,,
d38010fc,51.99789,-0.73936,,2,
d3817710,50.91073,-1.40747,,1,
d385625d,55.95938,-3.14830,,1,
d385e425,51.51901,-0.20141,1,,
d389f02b,51.48980,0.02750,,2,
d38b513f,51.49201,-0.16348,,1,
d390b7d1,52.43024,-1.50141,,1,
d391360b,51.52274,-0.18528,1,,
d392c0fa,53.80236,-1.54364,,1,
d395294d,52.23489,0.13494,,2,
d395cc3a,52.43950,-1.52642,1,,
d3993c43,51.49018,-0.21457,1,1,
d39d9b07,51.44498,-0.12795,1,,
d39e083b,54.53255,-1.05462,,2,
d3a1e553,51.50169,-0.05242,,2,
d3a73262,51.44603,0.15347,,,2
d3a83124,53.79442,-1.38834,,1,2
d3a8a26f,55.07072,-3.60839,,1,
d3b34912,52.41819,-1.47895,1,,
d3b6ebbb,51.43859,-0.24724,2,,
d3b9d9cf,53.38678,-2.35400,,1,
d3ba0898,53.58218,-1.77980,,2,
d3c19f94,51.52240,-0.20243,1,,
d3c2d7ca,50.84465,-0.10796,1,,
d3c8fcb8,52.28784,-1.93643,,2,
d3cd9f83,51.18468,-2.52768,,,2
d3d102d2,52.61696,-1.71440,,1,2
d3d90e89,51.47436,-0.25078,1,,
d3dce8f6,51.49505,-0.16278,1,,
d3dd5b52,51.40926,-0.17818,1,1,
d3de7d5b,53.42725,-2.72524,,2,
d3dfddfd,51.54308,-0.20319,1,,
d3e33e64,50.85487,0.58542,,2,
d3e38593,52.16563,0.16163,,1,
d3e48f4f,51.44509,-0.34761,1,,
d3e5df8d,51.47266,-0.17283,,2,
d3edf794,54.93601,-1.37115,,1,
d3eeb581,55.86344,-4.26238,,2,
d3f1b378,51.51708,-0.22115,1,,
d3fab336,51.46525,-0.29252,1,,
d3fe63d9,55.03581,-2.12679,,1,
d3fec6c4,52.54140,-1.36783,,2,
d400d21f,51.57626,0.09075,,,2
d401f834,51.69435,-4.93461,,,2
d4067253,52.12620,0.22395,,,2
d40c4b6c,53.48785,-2.28625,,2,
d40e97a9,51.43696,-0.09793,1,,
d4181165,52.20634,-1.18019,,2,
d4197b44,53.96257,-2.76008,,,2
d4219e82,53.89041,-2.41371,,2,
d4249530,51.46380,-0.11162,,1,
d427827f,55.90239,-2.74186,,2,
d427c626,51.51653,-0.14465,,,2
d4298550,52.75573,-2.09538,,1,
d429cbb8,51.61009,-0.12613,1,,
d429d472,51.48667,-2.76478,,,3
d4313b44,51.57473,0.08576,,,2
d4340333,51.32051,-0.55277,,2,
d434d961,53.86566,-1.68971,,2,
d43609c0,51.49787,-0.18150,1,,
d436537e,51.50655,-0.34587,,1,
d43bac5e,52.58998,-3.85136,,2,
d43cdc61,52.14568,-1.08617,,2,
d43ceff0,53.14006,-1.55467,,2,
d43f89a7,51.41859,-0.19385,1,1,
d441132f,51.70824,-4.94855,,2,
d4430aa7,51.44933,-2.60020,,2,
d44516e8,51.57676,-0.12194,1,,
d4493ea4,51.54603,-0.19289,1,,
d44c05d0,55.78120,-4.05150,,1,
d44cb4b8,51.48532,-0.20535,1,,
d45ed4aa,51.35306,-0.41667,,2,
d45fc5bc,54.85198,-1.83421,1,1,
d464bcd2,50.41565,-3.58186,,1,
d465682c,53.74523,-1.64801,,,3
d469ed09,50.76980,0.28470,,1,
d46df85d,55.01037,-1.57853,,1,
d46e1fbe,51.50799,-0.22480,1,1,
d46e3413,51.39700,-1.32025,,,6
d46f8360,52.39708,-1.52534,1,,
d476cb2a,54.85059,-1.74324,,2,
d47826fb,51.57527,-0.77066,1,,
d479a55e,52.41999,-1.54458,1,,
d480a9f1,52.47264,-1.90847,,,3
d4832109,54.24632,-1.06487,,1,
d486e40b,51.44207,-0.14478,1,,
d487a741,54.00682,-1.45428,,,3
d4896ea2,51.42675,-0.33455,,2,
d48a5177,51.56920,-0.08186,1,,
d48ab56f,51.50299,-0.07662,1,1,
d48bbf12,51.39801,-0.29455,1,,
d48caf88,51.79986,-3.17521,,2,
d48da244,51.49051,-0.27330,1,,
d490a5a5,52.39612,-0.72545,,1,
d4985495,51.44493,-2.56027,,2,
d49f9544,51.50797,-0.21292,,1,
d4a2f9d6,51.71462,-1.22302,,2,
d4a34a9d,51.43090,-0.31534,1,,
d4a671a2,51.01945,-3.10518,,1,2
d4ab2732,51.51439,-0.21785,1,,
d4adf03f,51.54247,-0.49046,,2,
d4afb21e,51.35056,-0.46300,,2,
d4b23a1a,53.78217,-1.59626,,2,
d4b5ede9,51.45424,-0.07516,1,,
d4bc6eba,52.68189,-2.76091,,,3
d4bee9f9,51.21328,1.39998,,2,
d4c09c47,53.48307,-2.25301,,1,
d4c4f45d,51.73499,0.47486,,2,
d4c6ad14,51.58477,-0.49765,,2,
d4cfa30b,51.53408,-0.10631,,2,
d4cfa8e7,51.42567,-0.14631,1,,
d4d0b759,53.75874,-1.79451,,2,
d4d1a463,51.56197,-0.18725,1,,
d4d53bb8,50.73635,-1.61756,,1,
d4d6afd4,51.60259,-3.09783,,,2
d4d9855d,51.34694,0.73274,,1,2
d4da9f4e,52.52231,-1.99313,,2,
d4de4170,52.65530,0.68384,,1,
d4df3835,51.23921,-0.57379,2,,
d4e06433,50.37796,-4.15700,,2,
d4e63095,57.12928,-2.07950,,2,
d4e65063,54.85137,-1.56026,1,,
d4eb1844,51.48852,-0.25296,1,,
d4ece0e3,52.06418,1.11958,,,3
d4f0886c,51.21379,-1.53496,,,3
d4f4cb3c,52.66932,-0.63320,,2,
d4f70439,51.56249,-0.07302,1,1,
d4fa68c9,51.61424,-3.94164,,2,
d50226c5,53.99990,-1.54070,,,3
d505f490,51.55148,-0.03906,1,,
d50bd39f,51.53059,-0.20202,1,,
d51b02b7,51.43574,-0.19984,1,,
d51b3ceb,52.71093,-0.60083,1,1,
d51eb6b6,51.53464,-0.16723,1,,
d521594f,51.51673,-0.22862,1,1,
d525173f,52.03674,-1.86129,,,2
d5253bc3,51.57370,-0.07122,,2,
d528398e,54.92402,-1.61890,,1,2
d52bedd6,51.48066,-0.35471,1,1,
d52d7aea,54.61774,-1.30944,,1,
d536bab6,51.48480,-0.39624,1,1,
d5380bbc,51.51700,-0.19863,1,,
d53c5e84,52.39446,-1.77832,,,2
d53eef1c,53.46537,-2.35302,,1,
d541d631,53.42080,-1.25468,,2,
d5447db4,54.97025,-1.61939,,1,
d545c89c,51.52676,-0.19285,1,,
d5476e73,50.79484,-1.12704,,,3
d54a32f3,52.96550,-3.06935,,2,
d54b7c38,51.55966,-0.09313,1,1,
d54e2b7f,51.40462,-0.11239,,2,
d550608c,51.31967,-0.74155,,,3
d553b365,56.19925,-3.42043,,2,
d554a869,51.52337,-0.10023,1,1,
d558dc5a,51.55064,-0.04448,,2,
d55ca67d,51.35614,1.39408,,2,
d55f13ea,50.96170,-1.35620,1,,
d55f1a4f,51.43695,-0.02038,1,6,
d5636383,50.61176,-1.96335,,2,
d5645f3d,53.54494,-2.13656,,2,
d567599a,55.87976,-3.52417,,1,2
d56a5489,51.84133,-2.20525,,,3
d56a746e,51.49197,-0.19981,1,,
d56c1e9e,52.63537,-2.45119,,2,
d56f78d2,51.55689,-0.12757,1,1,
d571bad1,54.96853,-1.62244,,1,
d579ede7,51.45468,-0.09382,1,,
d57aa6c3,51.45385,-0.15951,1,,
d57cfd8a,51.46430,-3.16499,,,2
d57f33d6,51.54738,-0.17411,1,1,
d581afe1,53.46306,-2.22880,,2,
d583a4f8,52.40220,-1.53259,1,,
d5860a73,52.41570,-1.82872,,1,
d5889250,54.78149,-1.57618,,2,
d58b0b5c,51.52229,-0.20354,1,,
d58bcc87,51.54060,-0.12596,,,3
d58ee606,51.50831,-0.28345,1,,
d58f0953,55.79357,-4.08178,,1,
d58f855f,53.02492,-2.15491,2,,
d592aca5,51.69199,-0.41884,,2,
d596925b,51.41172,-0.13969,,1,2
d59897de,51.45922,-0.16373,1,,
d59d9cee,53.69080,-0.44234,,2,
d59e806e,56.00046,-2.51598,,2,
d5a4eb67,52.04374,-0.75703,2,,
d5acd868,52.26892,-2.14797,,4,
d5af2e96,51.59637,0.09102,,,2
d5b2be27,53.65086,-2.63152,,2,
d5b5cf1d,52.79665,-1.63501,,2,
d5b77a20,51.49625,-0.09059,1,,
d5bbb0d8,51.42969,-0.13366,1,,
d5bd90ac,50.41275,-4.16877,,2,
d5c1f1a1,53.95950,-1.07152,,1,2
d5c88e48,51.50541,-0.20560,1,,
d5c8be68,51.52818,-0.19149,1,,
d5c9c34d,51.55339,-0.26028,,,2
d5cac17b,56.20960,-3.14602,,2,
d5cb15b7,51.66857,-0.56181,,2,
d5ced024,51.50513,-0.23949,1,,
d5d73f20,51.50027,-2.47621,,2,
d5d7f5bb,54.18944,-6.36242,,2,
d5deb786,51.51519,-0.47703,,2,
d5e20e56,51.51055,-0.24326,1,1,
d5eac1e9,52.61121,1.73356,,2,
d5ead083,51.41464,-0.75161,,2,
d5efedfa,51.48750,-0.22287,1,1,
d5f08109,53.93034,-1.38805,,2,
d5f174a5,51.12670,-0.01812,,2,
d5f28c06,51.75231,-1.27772,1,,
d5f393da,51.51673,-0.22862,1,1,
d5f69164,51.50995,-0.00542,,4,
d5f72cd1,54.27043,-0.93338,,1,
d5f76104,51.71775,-3.44791,,2,
d5f86dc6,51.11546,-1.25507,,,2
d5fc2374,51.56570,0.14369,,2,
d605ab0b,51.51533,0.01084,2,,
d60d604b,53.54232,-2.11738,,1,
d60f2d5d,51.36232,-0.09033,,2,
d6108e42,54.56666,-1.31063,,2,
d6116f99,51.44043,-0.18297,1,,
d6128a5c,53.58222,-2.43283,,2,
d61586c0,53.39170,-3.18358,,1,
d61bb5d7,53.57545,-1.78453,,2,
d61bc8a7,54.97149,-1.60600,,1,
d61db53c,52.41877,-1.53663,1,,
d61e9618,51.43034,-0.10471,,2,
d61efad0,55.81415,-4.22802,,,2
d621598e,55.82904,-4.21479,,1,
d6218122,51.49146,-0.13711,2,,
d6222467,54.99495,-1.43964,,,3
d6287724,52.04412,-0.75635,,2,
d629a225,51.51660,-0.15390,1,,
d62a627a,51.62445,-0.05259,1,,
d62c7f3a,51.55404,-0.00593,1,,
d62cd519,52.41651,-1.45686,1,,
d62f3a7f,54.97416,-1.62299,1,1,
d631feda,52.96761,-1.17262,,2,
d6358b87,50.73537,-1.77599,,,2
d63717a6,55.02579,-1.46895,,2,
d6390c80,53.48114,-2.22784,,1,
d63e3b23,50.80100,-1.08761,2,,
d63f74f3,53.39668,-2.59593,,2,
d641a610,51.52369,-0.13870,1,,
d6443b26,51.56317,0.01259,1,,
d645959c,51.58740,-0.16463,,,2
d64d2297,54.74753,-1.61025,,1,
d64eacb9,51.49798,-0.26064,1,,
d65193ad,51.49538,-0.24798,1,1,
d658e323,51.51551,-0.19773,1,,
d65b2380,51.45450,-0.19053,,2,
d65bffd2,51.51175,-0.18527,1,,
d662dad6,51.37021,-0.09826,1,1,
d668b2ff,51.54416,-0.19053,1,,
d66b2ec6,51.41910,-0.98554,,1,
d66f27dd,52.61687,-1.61500,,2,
d6747b3f,51.33190,-0.53170,,2,
d678e631,52.03878,-0.33568,,2,
d67cacfe,51.49433,-0.22623,,2,
d681c60b,51.51291,-0.18558,1,,
d69349f0,52.95525,-1.15378,,,2
d69f6b7d,51.46509,-0.32455,1,,
d6a6daf0,51.81289,-0.35850,,2,
d6b04934,53.34205,-2.73668,,1,
d6b598a5,53.48100,-2.95000,2,,
d6b7be5f,52.00335,1.05920,,,3
d6bb3336,51.45072,-2.58660,,,3
d6bb71bb,51.63726,-2.68279,,1,2
d6bdad12,54.58794,-5.93390,,2,
d6bf6e9d,51.54356,-0.11142,1,,
d6c26700,51.46659,-0.07345,1,1,
d6c625ff,54.95865,-1.67424,,,3
d6cb5ecc,51.55022,-0.15401,1,,
d6d122aa,51.46072,-0.20352,1,,
d6d66b1c,52.67469,-0.65741,,2,
d6d7f563,53.77671,-1.57624,,2,
d6d9874d,53.76735,-1.51868,,2,
d6dbb6bb,54.10950,-3.22600,,1,2
d6de4f04,51.50613,-0.60976,,2,
d6e1c4d5,52.78421,-1.97470,,,2
d6e426b5,50.83134,-0.12127,1,,
d6e52fb2,51.52894,-0.17560,1,,
d6e92e1e,52.05641,-0.84207,,2,
d6ea02b2,54.58279,-1.35291,,1,
d6ea1dd7,51.27081,1.06126,2,,
d6eadece,53.74014,-1.83206,,2,
d6ee1b81,51.38099,-0.21935,1,1,
d6f8ccbf,51.43832,-0.56949,,2,
d6f9622e,53.38769,-2.59085,,2,
d6fdd2bc,52.98325,-1.13757,,2,
d6ffaadc,51.50947,-3.57975,,2,
d701e78b,56.11816,-3.92846,,,3
d7073295,53.01687,-1.73046,,2,
d708615a,53.48328,-2.23588,,1,
d709b134,51.50501,-0.32658,1,,
d70dc6ff,51.47273,-0.38496,1,1,
d7167e2a,55.00792,-1.49433,,2,
d716e744,55.87347,-4.22940,,2,
d7176075,51.46162,0.11221,,2,
d71c3656,51.42163,-0.18622,1,,
d71cc13f,51.54421,-0.10719,1,,
d71cd9f7,52.13560,-0.45175,,1,
d71d9d89,51.43148,-0.07568,1,,
d71db147,51.53119,-0.21349,1,,
d71ff3a7,51.48812,-0.08981,1,1,
d720ee1b,50.90086,-1.40239,,1,
d7244080,52.41119,-1.52292,,1,
d728b054,51.49340,-0.24128,1,1,
d72c7a86,50.80578,-1.08922,,,3
d72f7053,52.43854,-1.49560,,1,
d72ff295,52.65530,0.68390,,,1
d7309bea,53.60326,-2.15999,,2,
d7378268,51.55257,-0.19011,1,,
d742f6d8,52.03630,-1.31908,,,2
d7433fab,51.52794,-0.21271,1,,
d7452285,52.81520,-2.08488,,2,
d7487c64,51.46314,-0.15361,1,,
d749404b,51.55483,0.01677,1,,
d7497635,53.58234,-2.43112,,1,
d74ad268,51.52960,-0.11950,1,1,
d74c87eb,51.55711,-0.18657,1,,
d74fae46,53.22898,-0.54995,,2,
d755d3dc,52.38231,-1.78922,,2,
d756d124,55.85254,-4.27571,,2,
d75f41e6,51.42551,-0.22037,1,1,
d7615fb7,54.65780,-1.67309,,2,
d7624597,51.84831,-1.35286,,2,
d7652899,51.48711,-0.18941,1,,
d7678df0,52.97379,-1.15182,1,1,
d76821c4,51.56538,0.01205,1,,
d76a85d5,51.50960,-0.19379,1,,
d770dadb,51.54548,-0.16595,,2,
d7738aa5,54.36004,-2.89394,,1,
d776fa0e,51.52309,-0.18470,1,,
d778dda0,54.97181,-1.60526,,1,
d77e3d36,52.40380,-1.48654,1,,
d782ba2d,51.51790,-0.14563,1,1,
d788081a,51.46927,-0.09519,,2,
d788f959,55.05070,-1.74409,,1,
d7893106,52.04350,-0.75186,2,,
d78aa527,52.77181,-1.55841,,2,
d79dc189,51.39440,-0.20620,1,1,
d7a2b7a3,51.54546,-0.20001,1,,
d7a2d2d3,54.79205,-1.60050,1,,
d7a3229f,51.67150,-4.70353,,2,
